trial_id,cos_045,real_045,imag_045,abs_045
s04_r2_t034,-0.16207416197661964,-84.30965773466447,513.3141725255869,520.1918474014795
s04_r2_t035,0.933229609044788,205.16182156036118,-78.98447132018502,219.8406689757257
s04_r2_t036,-0.1655920110913363,-145.12034105368406,-864.2739388827348,876.3728400740262
s04_r2_t037,-0.5810480630271065,-184.3112022424857,-258.1631858279704,317.20474427239833
s04_r2_t038,0.5720181060215713,135.93856331957173,-194.9280642915349,237.6473085179674
s04_r2_t039,0.2924283726116059,7.6794949613939,-25.113173619843167,26.261114449361457
s04_r2_t040,0.2667280191475846,32.94958144297442,-119.05715383118525,123.53250906400999
s04_r2_t041,0.3931254372833421,272.41417815809757,637.1521304942278,692.9446744545232
s04_r2_t042,0.4377376759594471,158.8455006072202,-326.2648654438844,362.8782929389334
s04_r2_t043,0.7899143459060182,815.9234999435059,-633.408319722462,1032.9265497864274
s04_r2_t044,-0.1272862474648739,-76.98158542509938,599.8717115260401,604.7910670502191
s04_r2_t045,0.9137588711345006,624.5492909979436,277.6744613913746,683.4946403557412
s04_r2_t046,0.5682018537860597,170.65901595818798,247.15417950976754,300.3492769709351
s04_r2_t047,-0.8907834788293045,-378.07792716526217,-192.87424477452169,424.43302570243446
s04_r3_t048,0.9824376722876558,151.21983608530167,28.720669864911827,153.92308372415994
